_id,id,group,edad_1,edad_2,hijos,tipo,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,56310,1,1,5631011
,,,,,,,,,,,,,,,,,,,,,,,57310,1,1,5731011
,,,,,,,,,,,,,,,,,,,,,,,58310,1,1,5831011
,,,,,,,,,,,,,,,,,,,,,,,59310,1,1,5931011
,,,,,,,,,,,,,,,,,,,,,,,60310,1,1,6031011
,,,,,,,,,,,,,,,,,,,,,,,61310,1,1,6131011
,,,,,,,,,,,,,,,,,,,,,,,62310,1,1,6231011
,,,,,,,,,,,,,,,,,,,,,,,63310,1,1,6331011
,,,,,,,,,,,,,,,,,,,,,,,64310,1,1,6431011
,,,,,,,,,,,,,,,,,,,,,,,32320,1,1,3232011
,,,,,,,,,,,,,,,,,,,,,,,33320,1,1,3332011
,,,,,,,,,,,,,,,,,,,,,,,34320,1,1,3432011
,,,,,,,,,,,,,,,,,,,,,,,35320,1,1,3532011
,,,,,,,,,,,,,,,,,,,,,,,36320,1,1,3632011
,,,,,,,,,,,,,,,,,,,,,,,37320,1,1,3732011
,,,,,,,,,,,,,,,,,,,,,,,38320,1,1,3832011
,,,,,,,,,,,,,,,,,,,,,,,39320,1,1,3932011
,,,,,,,,,,,,,,,,,,,,,,,40320,1,1,4032011
,,,,,,,,,,,,,,,,,,,,,,,41320,1,1,4132011
,,,,,,,,,,,,,,,,,,,,,,,42320,1,1,4232011
,,,,,,,,,,,,,,,,,,,,,,,43320,1,1,4332011
,,,,,,,,,,,,,,,,,,,,,,,44320,1,1,4432011
,,,,,,,,,,,,,,,,,,,,,,,45320,1,1,4532011
,,,,,,,,,,,,,,,,,,,,,,,46320,1,1,4632011
,,,,,,,,,,,,,,,,,,,,,,,47320,1,1,4732011
,,,,,,,,,,,,,,,,,,,,,,,48320,1,1,4832011
,,,,,,,,,,,,,,,,,,,,,,,49320,1,1,4932011
,,,,,,,,,,,,,,,,,,,,,,,50320,1,1,5032011
,,,,,,,,,,,,,,,,,,,,,,,51320,1,1,5132011
,,,,,,,,,,,,,,,,,,,,,,,52320,1,1,5232011
,,,,,,,,,,,,,,,,,,,,,,,53320,1,1,5332011
,,,,,,,,,,,,,,,,,,,,,,,54320,1,1,5432011
,,,,,,,,,,,,,,,,,,,,,,,55320,1,1,5532011
,,,,,,,,,,,,,,,,,,,,,,,56320,1,1,5632011
,,,,,,,,,,,,,,,,,,,,,,,57320,1,1,5732011
,,,,,,,,,,,,,,,,,,,,,,,58320,1,1,5832011
,,,,,,,,,,,,,,,,,,,,,,,59320,1,1,5932011
,,,,,,,,,,,,,,,,,,,,,,,60320,1,1,6032011
,,,,,,,,,,,,,,,,,,,,,,,61320,1,1,6132011
,,,,,,,,,,,,,,,,,,,,,,,62320,1,1,6232011
,,,,,,,,,,,,,,,,,,,,,,,63320,1,1,6332011
,,,,,,,,,,,,,,,,,,,,,,,64320,1,1,6432011
,,,,,,,,,,,,,,,,,,,,,,,33330,1,1,3333011
,,,,,,,,,,,,,,,,,,,,,,,34330,1,1,3433011
,,,,,,,,,,,,,,,,,,,,,,,35330,1,1,3533011
,,,,,,,,,,,,,,,,,,,,,,,36330,1,1,3633011
,,,,,,,,,,,,,,,,,,,,,,,37330,1,1,3733011
,,,,,,,,,,,,,,,,,,,,,,,38330,1,1,3833011
,,,,,,,,,,,,,,,,,,,,,,,39330,1,1,3933011
,,,,,,,,,,,,,,,,,,,,,,,40330,1,1,4033011
,,,,,,,,,,,,,,,,,,,,,,,41330,1,1,4133011
,,,,,,,,,,,,,,,,,,,,,,,42330,1,1,4233011
,,,,,,,,,,,,,,,,,,,,,,,43330,1,1,4333011
,,,,,,,,,,,,,,,,,,,,,,,44330,1,1,4433011
,,,,,,,,,,,,,,,,,,,,,,,45330,1,1,4533011
,,,,,,,,,,,,,,,,,,,,,,,46330,1,1,4633011
,,,,,,,,,,,,,,,,,,,,,,,47330,1,1,4733011
,,,,,,,,,,,,,,,,,,,,,,,48330,1,1,4833011
,,,,,,,,,,,,,,,,,,,,,,,49330,1,1,4933011
,,,,,,,,,,,,,,,,,,,,,,,50330,1,1,5033011
,,,,,,,,,,,,,,,,,,,,,,,51330,1,1,5133011
,,,,,,,,,,,,,,,,,,,,,,,52330,1,1,5233011
,,,,,,,,,,,,,,,,,,,,,,,53330,1,1,5333011
,,,,,,,,,,,,,,,,,,,,,,,54330,1,1,5433011
,,,,,,,,,,,,,,,,,,,,,,,55330,1,1,5533011
,,,,,,,,,,,,,,,,,,,,,,,56330,1,1,5633011
,,,,,,,,,,,,,,,,,,,,,,,57330,1,1,5733011
,,,,,,,,,,,,,,,,,,,,,,,58330,1,1,5833011
,,,,,,,,,,,,,,,,,,,,,,,59330,1,1,5933011
,,,,,,,,,,,,,,,,,,,,,,,60330,1,1,6033011
,,,,,,,,,,,,,,,,,,,,,,,61330,1,1,6133011
,,,,,,,,,,,,,,,,,,,,,,,62330,1,1,6233011
,,,,,,,,,,,,,,,,,,,,,,,63330,1,1,6333011
,,,,,,,,,,,,,,,,,,,,,,,64330,1,1,6433011
,,,,,,,,,,,,,,,,,,,,,,,34340,1,1,3434011
,,,,,,,,,,,,,,,,,,,,,,,35340,1,1,3534011
,,,,,,,,,,,,,,,,,,,,,,,36340,1,1,3634011
,,,,,,,,,,,,,,,,,,,,,,,37340,1,1,3734011
,,,,,,,,,,,,,,,,,,,,,,,38340,1,1,3834011
,,,,,,,,,,,,,,,,,,,,,,,39340,1,1,3934011
,,,,,,,,,,,,,,,,,,,,,,,40340,1,1,4034011
,,,,,,,,,,,,,,,,,,,,,,,41340,1,1,4134011
,,,,,,,,,,,,,,,,,,,,,,,42340,1,1,4234011
,,,,,,,,,,,,,,,,,,,,,,,43340,1,1,4334011
,,,,,,,,,,,,,,,,,,,,,,,44340,1,1,4434011
,,,,,,,,,,,,,,,,,,,,,,,45340,1,1,4534011
,,,,,,,,,,,,,,,,,,,,,,,46340,1,1,4634011
,,,,,,,,,,,,,,,,,,,,,,,47340,1,1,4734011
,,,,,,,,,,,,,,,,,,,,,,,48340,1,1,4834011
,,,,,,,,,,,,,,,,,,,,,,,49340,1,1,4934011
,,,,,,,,,,,,,,,,,,,,,,,50340,1,1,5034011
,,,,,,,,,,,,,,,,,,,,,,,51340,1,1,5134011
,,,,,,,,,,,,,,,,,,,,,,,52340,1,1,5234011
,,,,,,,,,,,,,,,,,,,,,,,53340,1,1,5334011
,,,,,,,,,,,,,,,,,,,,,,,54340,1,1,5434011
,,,,,,,,,,,,,,,,,,,,,,,55340,1,1,5534011
,,,,,,,,,,,,,,,,,,,,,,,56340,1,1,5634011
,,,,,,,,,,,,,,,,,,,,,,,57340,1,1,5734011
,,,,,,,,,,,,,,,,,,,,,,,58340,1,1,5834011
,,,,,,,,,,,,,,,,,,,,,,,59340,1,1,5934011
,,,,,,,,,,,,,,,,,,,,,,,60340,1,1,6034011
,,,,,,,,,,,,,,,,,,,,,,,61340,1,1,6134011
,,,,,,,,,,,,,,,,,,,,,,,62340,1,1,6234011
,,,,,,,,,,,,,,,,,,,,,,,63340,1,1,6334011
,,,,,,,,,,,,,,,,,,,,,,,64340,1,1,6434011
,,,,,,,,,,,,,,,,,,,,,,,35350,1,1,3535011
,,,,,,,,,,,,,,,,,,,,,,,36350,1,1,3635011
,,,,,,,,,,,,,,,,,,,,,,,37350,1,1,3735011
,,,,,,,,,,,,,,,,,,,,,,,38350,1,1,3835011
,,,,,,,,,,,,,,,,,,,,,,,39350,1,1,3935011
,,,,,,,,,,,,,,,,,,,,,,,40350,1,1,4035011
,,,,,,,,,,,,,,,,,,,,,,,41350,1,1,4135011
,,,,,,,,,,,,,,,,,,,,,,,42350,1,1,4235011
,,,,,,,,,,,,,,,,,,,,,,,43350,1,1,4335011
,,,,,,,,,,,,,,,,,,,,,,,44350,1,1,4435011
,,,,,,,,,,,,,,,,,,,,,,,45350,1,1,4535011
,,,,,,,,,,,,,,,,,,,,,,,46350,1,1,4635011
,,,,,,,,,,,,,,,,,,,,,,,47350,1,1,4735011
,,,,,,,,,,,,,,,,,,,,,,,48350,1,1,4835011
,,,,,,,,,,,,,,,,,,,,,,,49350,1,1,4935011
,,,,,,,,,,,,,,,,,,,,,,,50350,1,1,5035011
,,,,,,,,,,,,,,,,,,,,,,,51350,1,1,5135011
,,,,,,,,,,,,,,,,,,,,,,,52350,1,1,5235011
,,,,,,,,,,,,,,,,,,,,,,,53350,1,1,5335011
,,,,,,,,,,,,,,,,,,,,,,,54350,1,1,5435011
,,,,,,,,,,,,,,,,,,,,,,,55350,1,1,5535011
,,,,,,,,,,,,,,,,,,,,,,,56350,1,1,5635011
,,,,,,,,,,,,,,,,,,,,,,,57350,1,1,5735011
,,,,,,,,,,,,,,,,,,,,,,,58350,1,1,5835011
,,,,,,,,,,,,,,,,,,,,,,,59350,1,1,5935011
,,,,,,,,,,,,,,,,,,,,,,,60350,1,1,6035011
,,,,,,,,,,,,,,,,,,,,,,,61350,1,1,6135011
,,,,,,,,,,,,,,,,,,,,,,,62350,1,1,6235011
,,,,,,,,,,,,,,,,,,,,,,,63350,1,1,6335011
,,,,,,,,,,,,,,,,,,,,,,,64350,1,1,6435011
,,,,,,,,,,,,,,,,,,,,,,,36360,1,1,3636011
,,,,,,,,,,,,,,,,,,,,,,,37360,1,1,3736011
,,,,,,,,,,,,,,,,,,,,,,,38360,1,1,3836011
,,,,,,,,,,,,,,,,,,,,,,,39360,1,1,3936011
,,,,,,,,,,,,,,,,,,,,,,,40360,1,1,4036011
,,,,,,,,,,,,,,,,,,,,,,,41360,1,1,4136011
,,,,,,,,,,,,,,,,,,,,,,,42360,1,1,4236011
,,,,,,,,,,,,,,,,,,,,,,,43360,1,1,4336011
,,,,,,,,,,,,,,,,,,,,,,,44360,1,1,4436011
,,,,,,,,,,,,,,,,,,,,,,,45360,1,1,4536011
,,,,,,,,,,,,,,,,,,,,,,,46360,1,1,4636011
,,,,,,,,,,,,,,,,,,,,,,,47360,1,1,4736011
,,,,,,,,,,,,,,,,,,,,,,,48360,1,1,4836011
,,,,,,,,,,,,,,,,,,,,,,,49360,1,1,4936011
,,,,,,,,,,,,,,,,,,,,,,,50360,1,1,5036011
,,,,,,,,,,,,,,,,,,,,,,,51360,1,1,5136011
,,,,,,,,,,,,,,,,,,,,,,,52360,1,1,5236011
,,,,,,,,,,,,,,,,,,,,,,,53360,1,1,5336011
,,,,,,,,,,,,,,,,,,,,,,,54360,1,1,5436011
,,,,,,,,,,,,,,,,,,,,,,,55360,1,1,5536011
,,,,,,,,,,,,,,,,,,,,,,,56360,1,1,5636011
,,,,,,,,,,,,,,,,,,,,,,,57360,1,1,5736011
,,,,,,,,,,,,,,,,,,,,,,,58360,1,1,5836011
,,,,,,,,,,,,,,,,,,,,,,,59360,1,1,5936011
,,,,,,,,,,,,,,,,,,,,,,,60360,1,1,6036011
,,,,,,,,,,,,,,,,,,,,,,,61360,1,1,6136011
,,,,,,,,,,,,,,,,,,,,,,,62360,1,1,6236011
,,,,,,,,,,,,,,,,,,,,,,,63360,1,1,6336011
,,,,,,,,,,,,,,,,,,,,,,,64360,1,1,6436011
,,,,,,,,,,,,,,,,,,,,,,,37370,1,1,3737011
,,,,,,,,,,,,,,,,,,,,,,,38370,1,1,3837011
,,,,,,,,,,,,,,,,,,,,,,,39370,1,1,3937011
,,,,,,,,,,,,,,,,,,,,,,,40370,1,1,4037011
,,,,,,,,,,,,,,,,,,,,,,,41370,1,1,4137011
,,,,,,,,,,,,,,,,,,,,,,,42370,1,1,4237011
,,,,,,,,,,,,,,,,,,,,,,,43370,1,1,4337011
,,,,,,,,,,,,,,,,,,,,,,,44370,1,1,4437011
,,,,,,,,,,,,,,,,,,,,,,,45370,1,1,4537011
,,,,,,,,,,,,,,,,,,,,,,,46370,1,1,4637011
,,,,,,,,,,,,,,,,,,,,,,,47370,1,1,4737011
,,,,,,,,,,,,,,,,,,,,,,,48370,1,1,4837011
,,,,,,,,,,,,,,,,,,,,,,,49370,1,1,4937011
,,,,,,,,,,,,,,,,,,,,,,,50370,1,1,5037011
,,,,,,,,,,,,,,,,,,,,,,,51370,1,1,5137011
,,,,,,,,,,,,,,,,,,,,,,,52370,1,1,5237011
,,,,,,,,,,,,,,,,,,,,,,,53370,1,1,5337011
,,,,,,,,,,,,,,,,,,,,,,,54370,1,1,5437011
,,,,,,,,,,,,,,,,,,,,,,,55370,1,1,5537011
,,,,,,,,,,,,,,,,,,,,,,,56370,1,1,5637011
,,,,,,,,,,,,,,,,,,,,,,,57370,1,1,5737011
,,,,,,,,,,,,,,,,,,,,,,,58370,1,1,5837011
,,,,,,,,,,,,,,,,,,,,,,,59370,1,1,5937011
,,,,,,,,,,,,,,,,,,,,,,,60370,1,1,6037011
,,,,,,,,,,,,,,,,,,,,,,,61370,1,1,6137011
,,,,,,,,,,,,,,,,,,,,,,,62370,1,1,6237011
,,,,,,,,,,,,,,,,,,,,,,,63370,1,1,6337011
,,,,,,,,,,,,,,,,,,,,,,,64370,1,1,6437011
,,,,,,,,,,,,,,,,,,,,,,,38380,1,1,3838011
,,,,,,,,,,,,,,,,,,,,,,,39380,1,1,3938011
,,,,,,,,,,,,,,,,,,,,,,,40380,1,1,4038011
,,,,,,,,,,,,,,,,,,,,,,,41380,1,1,4138011
,,,,,,,,,,,,,,,,,,,,,,,42380,1,1,4238011
,,,,,,,,,,,,,,,,,,,,,,,43380,1,1,4338011
,,,,,,,,,,,,,,,,,,,,,,,44380,1,1,4438011
,,,,,,,,,,,,,,,,,,,,,,,45380,1,1,4538011
,,,,,,,,,,,,,,,,,,,,,,,46380,1,1,4638011
,,,,,,,,,,,,,,,,,,,,,,,47380,1,1,4738011
,,,,,,,,,,,,,,,,,,,,,,,48380,1,1,4838011
,,,,,,,,,,,,,,,,,,,,,,,49380,1,1,4938011
,,,,,,,,,,,,,,,,,,,,,,,50380,1,1,5038011
,,,,,,,,,,,,,,,,,,,,,,,51380,1,1,5138011
,,,,,,,,,,,,,,,,,,,,,,,52380,1,1,5238011
,,,,,,,,,,,,,,,,,,,,,,,53380,1,1,5338011
,,,,,,,,,,,,,,,,,,,,,,,54380,1,1,5438011
,,,,,,,,,,,,,,,,,,,,,,,55380,1,1,5538011
,,,,,,,,,,,,,,,,,,,,,,,56380,1,1,5638011
,,,,,,,,,,,,,,,,,,,,,,,57380,1,1,5738011
,,,,,,,,,,,,,,,,,,,,,,,58380,1,1,5838011
,,,,,,,,,,,,,,,,,,,,,,,59380,1,1,5938011
,,,,,,,,,,,,,,,,,,,,,,,60380,1,1,6038011
,,,,,,,,,,,,,,,,,,,,,,,61380,1,1,6138011
,,,,,,,,,,,,,,,,,,,,,,,62380,1,1,6238011
,,,,,,,,,,,,,,,,,,,,,,,63380,1,1,6338011
,,,,,,,,,,,,,,,,,,,,,,,64380,1,1,6438011
,,,,,,,,,,,,,,,,,,,,,,,39390,1,1,3939011
,,,,,,,,,,,,,,,,,,,,,,,40390,1,1,4039011
,,,,,,,,,,,,,,,,,,,,,,,41390,1,1,4139011
,,,,,,,,,,,,,,,,,,,,,,,42390,1,1,4239011
,,,,,,,,,,,,,,,,,,,,,,,43390,1,1,4339011
,,,,,,,,,,,,,,,,,,,,,,,44390,1,1,4439011
,,,,,,,,,,,,,,,,,,,,,,,45390,1,1,4539011
,,,,,,,,,,,,,,,,,,,,,,,46390,1,1,4639011
,,,,,,,,,,,,,,,,,,,,,,,47390,1,1,4739011
,,,,,,,,,,,,,,,,,,,,,,,48390,1,1,4839011
,,,,,,,,,,,,,,,,,,,,,,,49390,1,1,4939011
,,,,,,,,,,,,,,,,,,,,,,,50390,1,1,5039011
,,,,,,,,,,,,,,,,,,,,,,,51390,1,1,5139011
,,,,,,,,,,,,,,,,,,,,,,,52390,1,1,5239011
,,,,,,,,,,,,,,,,,,,,,,,53390,1,1,5339011
,,,,,,,,,,,,,,,,,,,,,,,54390,1,1,5439011
,,,,,,,,,,,,,,,,,,,,,,,55390,1,1,5539011
,,,,,,,,,,,,,,,,,,,,,,,56390,1,1,5639011
,,,,,,,,,,,,,,,,,,,,,,,57390,1,1,5739011
,,,,,,,,,,,,,,,,,,,,,,,58390,1,1,5839011
,,,,,,,,,,,,,,,,,,,,,,,59390,1,1,5939011
,,,,,,,,,,,,,,,,,,,,,,,60390,1,1,6039011
,,,,,,,,,,,,,,,,,,,,,,,61390,1,1,6139011
,,,,,,,,,,,,,,,,,,,,,,,62390,1,1,6239011
,,,,,,,,,,,,,,,,,,,,,,,63390,1,1,6339011
,,,,,,,,,,,,,,,,,,,,,,,64390,1,1,6439011
,,,,,,,,,,,,,,,,,,,,,,,40400,1,1,4040011
,,,,,,,,,,,,,,,,,,,,,,,41400,1,1,4140011
,,,,,,,,,,,,,,,,,,,,,,,42400,1,1,4240011
,,,,,,,,,,,,,,,,,,,,,,,43400,1,1,4340011
,,,,,,,,,,,,,,,,,,,,,,,44400,1,1,4440011
,,,,,,,,,,,,,,,,,,,,,,,45400,1,1,4540011
,,,,,,,,,,,,,,,,,,,,,,,46400,1,1,4640011
,,,,,,,,,,,,,,,,,,,,,,,47400,1,1,4740011
,,,,,,,,,,,,,,,,,,,,,,,48400,1,1,4840011
,,,,,,,,,,,,,,,,,,,,,,,49400,1,1,4940011
,,,,,,,,,,,,,,,,,,,,,,,50400,1,1,5040011
,,,,,,,,,,,,,,,,,,,,,,,51400,1,1,5140011
,,,,,,,,,,,,,,,,,,,,,,,52400,1,1,5240011
,,,,,,,,,,,,,,,,,,,,,,,53400,1,1,5340011
,,,,,,,,,,,,,,,,,,,,,,,54400,1,1,5440011
,,,,,,,,,,,,,,,,,,,,,,,55400,1,1,5540011
,,,,,,,,,,,,,,,,,,,,,,,56400,1,1,5640011
,,,,,,,,,,,,,,,,,,,,,,,57400,1,1,5740011
,,,,,,,,,,,,,,,,,,,,,,,58400,1,1,5840011
,,,,,,,,,,,,,,,,,,,,,,,59400,1,1,5940011
,,,,,,,,,,,,,,,,,,,,,,,60400,1,1,6040011
,,,,,,,,,,,,,,,,,,,,,,,61400,1,1,6140011
,,,,,,,,,,,,,,,,,,,,,,,62400,1,1,6240011
,,,,,,,,,,,,,,,,,,,,,,,63400,1,1,6340011
,,,,,,,,,,,,,,,,,,,,,,,64400,1,1,6440011
,,,,,,,,,,,,,,,,,,,,,,,41410,1,1,4141011
,,,,,,,,,,,,,,,,,,,,,,,42410,1,1,4241011
,,,,,,,,,,,,,,,,,,,,,,,43410,1,1,4341011
,,,,,,,,,,,,,,,,,,,,,,,44410,1,1,4441011
,,,,,,,,,,,,,,,,,,,,,,,45410,1,1,4541011
,,,,,,,,,,,,,,,,,,,,,,,46410,1,1,4641011
,,,,,,,,,,,,,,,,,,,,,,,47410,1,1,4741011
,,,,,,,,,,,,,,,,,,,,,,,48410,1,1,4841011
,,,,,,,,,,,,,,,,,,,,,,,49410,1,1,4941011
,,,,,,,,,,,,,,,,,,,,,,,50410,1,1,5041011
,,,,,,,,,,,,,,,,,,,,,,,51410,1,1,5141011
,,,,,,,,,,,,,,,,,,,,,,,52410,1,1,5241011
,,,,,,,,,,,,,,,,,,,,,,,53410,1,1,5341011
,,,,,,,,,,,,,,,,,,,,,,,54410,1,1,5441011
,,,,,,,,,,,,,,,,,,,,,,,55410,1,1,5541011
,,,,,,,,,,,,,,,,,,,,,,,56410,1,1,5641011
,,,,,,,,,,,,,,,,,,,,,,,57410,1,1,5741011
,,,,,,,,,,,,,,,,,,,,,,,58410,1,1,5841011
,,,,,,,,,,,,,,,,,,,,,,,59410,1,1,5941011
,,,,,,,,,,,,,,,,,,,,,,,60410,1,1,6041011
,,,,,,,,,,,,,,,,,,,,,,,61410,1,1,6141011
,,,,,,,,,,,,,,,,,,,,,,,62410,1,1,6241011
,,,,,,,,,,,,,,,,,,,,,,,63410,1,1,6341011
,,,,,,,,,,,,,,,,,,,,,,,64410,1,1,6441011
,,,,,,,,,,,,,,,,,,,,,,,42420,1,1,4242011
,,,,,,,,,,,,,,,,,,,,,,,43420,1,1,4342011
,,,,,,,,,,,,,,,,,,,,,,,44420,1,1,4442011
,,,,,,,,,,,,,,,,,,,,,,,45420,1,1,4542011
,,,,,,,,,,,,,,,,,,,,,,,46420,1,1,4642011
,,,,,,,,,,,,,,,,,,,,,,,47420,1,1,4742011
,,,,,,,,,,,,,,,,,,,,,,,48420,1,1,4842011
,,,,,,,,,,,,,,,,,,,,,,,49420,1,1,4942011
,,,,,,,,,,,,,,,,,,,,,,,50420,1,1,5042011
,,,,,,,,,,,,,,,,,,,,,,,51420,1,1,5142011
,,,,,,,,,,,,,,,,,,,,,,,52420,1,1,5242011
,,,,,,,,,,,,,,,,,,,,,,,53420,1,1,5342011
,,,,,,,,,,,,,,,,,,,,,,,54420,1,1,5442011
,,,,,,,,,,,,,,,,,,,,,,,55420,1,1,5542011
,,,,,,,,,,,,,,,,,,,,,,,56420,1,1,5642011
,,,,,,,,,,,,,,,,,,,,,,,57420,1,1,5742011
,,,,,,,,,,,,,,,,,,,,,,,58420,1,1,5842011
,,,,,,,,,,,,,,,,,,,,,,,59420,1,1,5942011
,,,,,,,,,,,,,,,,,,,,,,,60420,1,1,6042011
,,,,,,,,,,,,,,,,,,,,,,,61420,1,1,6142011
,,,,,,,,,,,,,,,,,,,,,,,62420,1,1,6242011
,,,,,,,,,,,,,,,,,,,,,,,63420,1,1,6342011
,,,,,,,,,,,,,,,,,,,,,,,64420,1,1,6442011
,,,,,,,,,,,,,,,,,,,,,,,43430,1,1,4343011
,,,,,,,,,,,,,,,,,,,,,,,44430,1,1,4443011
,,,,,,,,,,,,,,,,,,,,,,,45430,1,1,4543011
,,,,,,,,,,,,,,,,,,,,,,,46430,1,1,4643011
,,,,,,,,,,,,,,,,,,,,,,,47430,1,1,4743011
,,,,,,,,,,,,,,,,,,,,,,,48430,1,1,4843011
,,,,,,,,,,,,,,,,,,,,,,,49430,1,1,4943011
,,,,,,,,,,,,,,,,,,,,,,,50430,1,1,5043011
,,,,,,,,,,,,,,,,,,,,,,,51430,1,1,5143011
,,,,,,,,,,,,,,,,,,,,,,,52430,1,1,5243011
,,,,,,,,,,,,,,,,,,,,,,,53430,1,1,5343011
,,,,,,,,,,,,,,,,,,,,,,,54430,1,1,5443011
,,,,,,,,,,,,,,,,,,,,,,,55430,1,1,5543011
,,,,,,,,,,,,,,,,,,,,,,,56430,1,1,5643011
,,,,,,,,,,,,,,,,,,,,,,,57430,1,1,5743011
,,,,,,,,,,,,,,,,,,,,,,,58430,1,1,5843011
,,,,,,,,,,,,,,,,,,,,,,,59430,1,1,5943011
,,,,,,,,,,,,,,,,,,,,,,,60430,1,1,6043011
,,,,,,,,,,,,,,,,,,,,,,,61430,1,1,6143011
,,,,,,,,,,,,,,,,,,,,,,,62430,1,1,6243011
,,,,,,,,,,,,,,,,,,,,,,,63430,1,1,6343011
,,,,,,,,,,,,,,,,,,,,,,,64430,1,1,6443011
,,,,,,,,,,,,,,,,,,,,,,,44440,1,1,4444011
,,,,,,,,,,,,,,,,,,,,,,,45440,1,1,4544011
,,,,,,,,,,,,,,,,,,,,,,,46440,1,1,4644011
,,,,,,,,,,,,,,,,,,,,,,,47440,1,1,4744011
,,,,,,,,,,,,,,,,,,,,,,,48440,1,1,4844011
,,,,,,,,,,,,,,,,,,,,,,,49440,1,1,4944011
,,,,,,,,,,,,,,,,,,,,,,,50440,1,1,5044011
,,,,,,,,,,,,,,,,,,,,,,,51440,1,1,5144011
,,,,,,,,,,,,,,,,,,,,,,,52440,1,1,5244011
,,,,,,,,,,,,,,,,,,,,,,,53440,1,1,5344011
,,,,,,,,,,,,,,,,,,,,,,,54440,1,1,5444011
,,,,,,,,,,,,,,,,,,,,,,,55440,1,1,5544011
,,,,,,,,,,,,,,,,,,,,,,,56440,1,1,5644011
,,,,,,,,,,,,,,,,,,,,,,,57440,1,1,5744011
,,,,,,,,,,,,,,,,,,,,,,,58440,1,1,5844011
,,,,,,,,,,,,,,,,,,,,,,,59440,1,1,5944011
,,,,,,,,,,,,,,,,,,,,,,,60440,1,1,6044011
,,,,,,,,,,,,,,,,,,,,,,,61440,1,1,6144011
,,,,,,,,,,,,,,,,,,,,,,,62440,1,1,6244011
,,,,,,,,,,,,,,,,,,,,,,,63440,1,1,6344011
,,,,,,,,,,,,,,,,,,,,,,,64440,1,1,6444011
,,,,,,,,,,,,,,,,,,,,,,,45450,1,1,4545011
,,,,,,,,,,,,,,,,,,,,,,,46450,1,1,4645011
,,,,,,,,,,,,,,,,,,,,,,,47450,1,1,4745011
,,,,,,,,,,,,,,,,,,,,,,,48450,1,1,4845011
,,,,,,,,,,,,,,,,,,,,,,,49450,1,1,4945011
,,,,,,,,,,,,,,,,,,,,,,,50450,1,1,5045011
,,,,,,,,,,,,,,,,,,,,,,,51450,1,1,5145011
,,,,,,,,,,,,,,,,,,,,,,,52450,1,1,5245011
,,,,,,,,,,,,,,,,,,,,,,,53450,1,1,5345011
,,,,,,,,,,,,,,,,,,,,,,,54450,1,1,5445011
,,,,,,,,,,,,,,,,,,,,,,,55450,1,1,5545011
,,,,,,,,,,,,,,,,,,,,,,,56450,1,1,5645011
,,,,,,,,,,,,,,,,,,,,,,,57450,1,1,5745011
,,,,,,,,,,,,,,,,,,,,,,,58450,1,1,5845011
,,,,,,,,,,,,,,,,,,,,,,,59450,1,1,5945011
,,,,,,,,,,,,,,,,,,,,,,,60450,1,1,6045011
,,,,,,,,,,,,,,,,,,,,,,,61450,1,1,6145011
,,,,,,,,,,,,,,,,,,,,,,,62450,1,1,6245011
,,,,,,,,,,,,,,,,,,,,,,,63450,1,1,6345011
,,,,,,,,,,,,,,,,,,,,,,,64450,1,1,6445011
,,,,,,,,,,,,,,,,,,,,,,,46460,1,1,4646011
,,,,,,,,,,,,,,,,,,,,,,,47460,1,1,4746011
,,,,,,,,,,,,,,,,,,,,,,,48460,1,1,4846011
,,,,,,,,,,,,,,,,,,,,,,,49460,1,1,4946011
,,,,,,,,,,,,,,,,,,,,,,,50460,1,1,5046011
,,,,,,,,,,,,,,,,,,,,,,,51460,1,1,5146011
,,,,,,,,,,,,,,,,,,,,,,,52460,1,1,5246011
,,,,,,,,,,,,,,,,,,,,,,,53460,1,1,5346011
,,,,,,,,,,,,,,,,,,,,,,,54460,1,1,5446011
,,,,,,,,,,,,,,,,,,,,,,,55460,1,1,5546011
,,,,,,,,,,,,,,,,,,,,,,,56460,1,1,5646011
,,,,,,,,,,,,,,,,,,,,,,,57460,1,1,5746011
,,,,,,,,,,,,,,,,,,,,,,,58460,1,1,5846011
,,,,,,,,,,,,,,,,,,,,,,,59460,1,1,5946011
,,,,,,,,,,,,,,,,,,,,,,,60460,1,1,6046011
,,,,,,,,,,,,,,,,,,,,,,,61460,1,1,6146011
,,,,,,,,,,,,,,,,,,,,,,,62460,1,1,6246011
,,,,,,,,,,,,,,,,,,,,,,,63460,1,1,6346011
,,,,,,,,,,,,,,,,,,,,,,,64460,1,1,6446011
,,,,,,,,,,,,,,,,,,,,,,,47470,1,1,4747011
,,,,,,,,,,,,,,,,,,,,,,,48470,1,1,4847011
,,,,,,,,,,,,,,,,,,,,,,,49470,1,1,4947011
,,,,,,,,,,,,,,,,,,,,,,,50470,1,1,5047011
,,,,,,,,,,,,,,,,,,,,,,,51470,1,1,5147011
,,,,,,,,,,,,,,,,,,,,,,,52470,1,1,5247011
,,,,,,,,,,,,,,,,,,,,,,,53470,1,1,5347011
,,,,,,,,,,,,,,,,,,,,,,,54470,1,1,5447011
,,,,,,,,,,,,,,,,,,,,,,,55470,1,1,5547011
,,,,,,,,,,,,,,,,,,,,,,,56470,1,1,5647011
,,,,,,,,,,,,,,,,,,,,,,,57470,1,1,5747011
